glyph_hash,font_postscript_name,glyph_name,codepoint
8866de8a6d5194789cb3ae95b457b22bf687082b1e3db580744c3d8d9288bc12,Khamdris-g,two,50
87666c573416d3fcc0371a4cca0d8b35fbb8dc4f7ca44a031ada4ab7d42a0e42,Khamdris-g,b,98
2cfd089d1aba29fba1c35cfab18a83fed1af26169888876e80ec6ec0610548c8,Khamdris-g,d,100
768bba19a222d9c5614d54acb607940916c97aa39ac8549e068df3f2b91ec7e7,Khamdris-g,flex,94
e2b329f90c6e6e231799d2690bfbcc590acfa4e66d3dc3dfc2611ab8010fadc2,Khamdris-g,p,112
052d1b5fa40a772b4120224cac533088b51c5d5909b50214896682b5096aef9e,Khamdris-g,ampersand,38
566de1db32815891015e37981aff71310de746fe664f65398d9876fb251cf0de,Khamdris-g,dollar,36
936e1d87684886d8b59b9ebed8362a953af801e1712ac19259cabc338c1a67c3,Khamdris-g,parenright,41
9aeda8d1619c06461d7e076d95a4f5e1971d0a1ac689a1815054638f378d8208,Khamdris-g,bracketleft,91
672ab35fb732690aac5c9fbe7ed626aedb7fac8f9cd37b622256f62ce8632d1c,Khamdris-g,V,86
10b7de954f8ec526e2f36ded50e098b6b89a9e5ecf05f4f4bcbd58c46780ad9b,Khamdris-g,plus,43
34add13e559ff4d2053aeb94272b457fd8269258829348e7781a6b671789363b,Khamdris-g,Y,89
2a26dc9852ac211792c7831f23170d429fa8189f0d5da7547004183d05bb9fee,Khamdris-g,N,78
10ec60d166fa3990600a2d382da83b882e02490cee4f7caa62a0b394359bd2e9,Khamdris-g,O,79
592caf0d9c8bdf7b00345d717368af89b054792fce49d9fb31ffb29f95de62b4,Khamdris-g,five,53
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-g,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-g,space,160
80c26b46deffb9e5ece580923beb305e4ee30e401b53ef7ddeb5a65e89e9482d,Khamdris-g,h,104
ae9af3b860c417125aef32fefaf46f9527e6694f9b32536031d9e17f2310f882,Khamdris-g,f,102
69fcb4aa19fef8164a7557ac881596a4eb671609ff128e4363fa25548b72b6a6,Khamdris-g,u,117
cf885066b26572f5267969a0ec1762461c1590b0188091c65e30aec860e34b5e,Khamdris-g,less,60
41b509e4c9af116792bddd7e8359665989e2949eb20537d5f20f0ab30f187e34,Khamdris-g,six,54
03b573e9a43204276b1e3442db177a7340efff06dd9d8e1150a882774cecf3fd,Khamdris-g,L,76
b640f0ef7701a6b693baeda44c4289a864edb6798bf743054614d97d574e129f,Khamdris-g,K,75
40fe5b216396f1f2de319509c68338aac7634d6d317015691a0d7615328c3462,Khamdris-g,colon,58
616113ddd8a4528213bc55e93d24b7ba5bad7ada36221f52d3187f8a0d83ee04,Khamdris-g,percent,37
c9eaec97caffd8f64a587561b091a5e430531eb6b39628bf35fadfa2dc321bb2,Khamdris-g,seven,55
c4d4cce4bf029f0c146cfb15b647572a27ee6f7e4efb23275c4a653f93617d32,Khamdris-g,n,110
f5bfb3f38e430bc13c871dd8c58a348c82c3baa34e7186ada0c6a4504ba7be25,Khamdris-g,asterisk,42
b1c0c51e037888aaaa7218515017eb3d2b177a2584e06dcecaf9a44b2ec2cb07,Khamdris-g,question,63
1b1cf4e3a45cfcb04fc69ed895dfecb2c517bd158f0ab6571b0c8a0953625866,Khamdris-g,A,65
bbd44e4241d0e59aa0991431c312965e29fa02287a21b51faeed1b58656a218e,Khamdris-g,G,71
b83b3acabd230adb8e77aeee190b081a5e4fe04e6f265caef5061c22e4f49551,Khamdris-g,i,105
30d34e7d45fb8e806369b57979722f77c923df77b8616006dfa6a96ee812a75f,Khamdris-g,S,83
33b8580e650c438d405b39a06ae6dc2edc09de0fd3e0f1cb0381e7306bae49d8,Khamdris-g,zero,48
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Khamdris-g,.null,
9a162c52b679749a8901188a4497ae25b2f39ebfeb2f43cf957eb1869e29cb1a,Khamdris-g,w,119
70ec50ca4c2303192dbc01e7538815ce0bc6190387890202164cac581f3b501b,Khamdris-g,greater,62
7606de9c827cfd2ef622067bb01c9e6afcaaf6bd01508ba12db1f96769538455,Khamdris-g,eight,56
b787b629f9b9aa057b472f47c2e48fcd02f7c146e8f6284a8ce470db2f36fd5a,Khamdris-g,R,82
67c4c3fa808693c6392b4cd4cde1a0ec26314f057301da3b19da88372500de63,Khamdris-g,k,107
8723402779fc32f7cdfe5a20d14ef3106e68d81817756d9b7a3ebb00eea0bcde,Khamdris-g,g,103
2b83900928f0f692f6b08371fe914853d01683a1302627d0778e9ae2f3babac8,Khamdris-g,s,115
f90eab376d49ec8b1ec3926ef3c36aa04ddd191643ec8d3248947ae0aae516c9,Khamdris-g,at,64
7497e99cba808f30e6ca92627ca851f8ad51e54dd4996f03bfeb5d62f9b3bea7,Khamdris-g,P,80
81c6359ab0fe257730bdd739bfadc6a7689dc6e2471ae14806718e04283ebbba,Khamdris-g,e,101
e9442b95dd08248738c0c7dc554d7f0a1ed874a5bd11fb8d40a33bbd2bf51057,Khamdris-g,B,66
4c3dcda2033a91157031c46ca355fb2c52355b137c81f6f6b978c00dc3e3c95c,Khamdris-g,l,108
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-g,.notdef,
0deeb9f6e6c9e6e3906c9ae67e215fdf7c60e5bc39561a5f446cc1632f36f76a,Khamdris-g,W,87
8219f3a05316d6c3726f07fe9bf951ce5f0f91de24b6d8ae841399d48cf0f09e,Khamdris-g,numbersign,35
75454b7c7d9cac25c3d9d7cefdf2f2e4a3c8b5c507b62d0d2e4a0fba9b916c0f,Khamdris-g,X,88
83dd9b12e538e8f6ddbf7eecd8f24c3ba531c628c3f3935ff4e6513df64a14ef,Khamdris-g,T,84
cbc7a295fddb29603b14d23801d830d119333f5f290810b8542c3c6f122cf51f,Khamdris-g,r,114
cfdd2ab83a3e9bf86df8ea3e38b6ea7f16f02bc49f1e4c65afe587e24f807b0b,Khamdris-g,exclam,33
9d52da49f7e14ef321dc18b62cbdb377c10c31d08f5386e9a281a46b749976b7,Khamdris-g,semicolon,59
e32d246fff29b069b153ee7a97ba6cffc64772b5a7cbf8477e6e04229f7f5c14,Khamdris-g,t,116
041db7c814d06126918900c053052963c2c5ff34cda093a16313b60e251b8cdb,Khamdris-g,one,49
0f2439b5ae7fc1ec4ba2f3c87971a5a77df01a9bb2a197fe188010277ed06e1b,Khamdris-g,a,97
d50b23f61bf10920509cc41080d228485a20687a61f1c52e033c47d18d7fa586,Khamdris-g,equal,61
4b22d0b7a8e3dcd1fc79d0adfb7b114a153dab3f60d0501c44be35824f94126e,Khamdris-g,M,77
e2cb849917a52b7c4e77c5e909d9cea7481e427e3a9f9d53fcb298c4b87ebf97,Khamdris-g,c,99
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Khamdris-g,nonmarkingreturn,
091760f8b7f5012c0731959a46c4b76e1eeee872897adcdb0aa5a91bbc5b66fa,Khamdris-g,nine,57
d84c74aab754022f44d36061090c75859cdf975d740794fd9e570d7fd223ed59,Khamdris-g,H,72
a818df14d0a22915d2f1995eb844b640bef0dc39bab42233a32bd68241b6aedd,Khamdris-g,U,85
c012ae83e44c5fad0978dfbecd817b8bf0e5689b3958cfb9463952bc589a5434,Khamdris-g,I,73
d936d97c8c67c841a84710160af95d97f08f8568e8890dfbb0664595c11a7add,Khamdris-g,j,106
1ec5573ce1e5c5ba8c5758e6cdd8966a84a36daeefbb475024459caea53d8a50,Khamdris-g,Z,90
f79a27110bf72e2099f212938a61d8e17604e667f5d673089d844124e68a8715,Khamdris-j,braceleft,125
53c7e0791c8bac60f68418ef2462fea257557b7e994fd4055d0e4818149c1175,Khamdris-j,e,101
446c2f603848ce3387a70336925c60ac31fd4ea7560c088544b32a7d0d51d606,Khamdris-j,FL005Bh,90
79ac91c20002fa92b9711a5c5b8cd90e8eefcbe41fce787e524887243436f6f3,Khamdris-j,two,36
b07e24e3ba533f57b5732c21fc16ecf49b4dec7afe2e256eb05aa40557a65bd4,Khamdris-j,FL0047h,71
5c91bab487131fdb7a690e798c342ed6bfc4f6f788bbdf18b1078fca720a4131,Khamdris-j,quotesingle,40
c5052b0a374ef8474550488eb9f035e1fc1c1cb953694a7c92e0ae07a8581002,Khamdris-j,parenleft,43
6f6f83b7b05220adae1de3685009df48b131893e3f05c6f16d97e88d489bce8f,Khamdris-j,FL002Eh,46
413286d274f3f143c9306fecab04b01fe2b3d9ae030244b1cf4942a8657fe1e9,Khamdris-j,R,82
1b5bdf7f3bd6a440e9d117e3d7bb0a0d09c76d6a7992f6428163b59938a4fc44,Khamdris-j,K,75
8f721739fb0b869e54e1a925d4aec6124166634d0475c7a3dacdb32fcd9695d3,Khamdris-j,T,86
016e4724d8916040d5cf76c538ea4b97873777cc4eb7201fa59a92dc252435ba,Khamdris-j,W,92
adc09a1b320712170d859977442bbbf90a79a6e11446066adb45a5b1d686a956,Khamdris-j,k,108
065122c97a348cc10ae7458cd5fe0ffd9ac9f35ccf7a4e4bc252bb9152631650,Khamdris-j,FL0078h,119
be22cb45f393dae3bdd0655b58aa7f21448cbf0757d7c536d5faab389a6ff858,Khamdris-j,four,54
213350d4bcfa49465242ad30d5eaeef71b0f19d12826fee8464c31822f24a114,Khamdris-j,p,114
731973c7472ef3908c4f3b4f4161e51661512496f00c4ae3a782d4098de35b7c,Khamdris-j,y,121
de8f0ee15f33edf72e0ddf01206b52cecccc49753dd2bfe2ae6d35a3437fd87c,Khamdris-j,exclam,33
ae5232e69bdf110771f091054b7309b326f1ea855d802741711934b943c9343f,Khamdris-j,w,123
bf02daeaaeadfb7eae000b4fbbf350a4476e67b2e7b3768a86b423b33e5a510e,Khamdris-j,bracketleft,100
2033ad1987aed9c06de1c861cd3d2f6e1d7ac889c7202e3400bfbc421a1d6b5f,Khamdris-j,FL0030h,48
392db97fa755a896cc02d04eeb623325d4e8b8b30635595e6219631385082685,Khamdris-j,FLW160,160
b852ee61bbdcd3d2f957cd852d4993777083295ef193992eb466e047b187744b,Khamdris-j,at,63
93b985fbe2558eb1cfd2867d63a01dcc481a2f4e611e8b4e3935deefe5ebe0cd,Khamdris-j,P,79
06b6ac3a8daf2f46b0a6f72c4c455752841f32d8ebd887ecb7bcbc7427d6bc99,Khamdris-j,FL0057h,87
2bae81d16281f31ca52fd4fe1f5c18587426227fca832406bedd10d937d82c45,Khamdris-j,FL004Bh,74
c5138d814c7d5feb50599ec00d6e9c6fd22036d5dd039233e5d46fa898cf8fe3,Khamdris-j,X,94
57e5b5f781962e6b2e481b55110d8b6f6b6c7d12f140627bc2d37c14a36c81ca,Khamdris-j,three,51
a51c38795c1b95d31db68def5349bc07a6baa2764d9281fa6065f4f610707449,Khamdris-j,FL0052h,81
a46ae70bee6febce217b969dced93452a6ba36569555ad5b1b14efc6d752b7ef,Khamdris-j,eight,56
2145ac9268dd78edd25d767f908d1f00f897933ed017a2972faee0275fac8121,Khamdris-j,five,53
83bf61d4bd8f81f37216e3d3bbce17af0d1ab9110d35af09ec955ef9387dbcbf,Khamdris-j,asciitilde,126
1fee999c015633c1ab896e980af0d95cd88e6e553d5df140ae1d9023ba43bab8,Khamdris-j,n,111
dc618a75c77abb579112b6bb6a1f1d40f2685de06b2de63de19beed93f01ebbc,Khamdris-j,J,73
fde2a059377d279a8ebef9f7f3588fd0673774c683a89b87006297e3dd1123c2,Khamdris-j,M,77
d4c339b5f60ba6e6838293b09c5e126276663385d5332ff33329b1ec5bcf5486,Khamdris-j,bar,124
dac192b27bfb665acebc2c5ee8b480af6de392e9d01e55eb907724f5a6042fb2,Khamdris-j,backslash,105
e56d6c1edb2dabec0eae73d1798d27419cc9b4b002642532469caff7f8ed1a3a,Khamdris-j,seven,55
d5cc0a87d13aa8c9479a14431829335b5a1648fdc02aa8347bacd61be809e231,Khamdris-j,colon,57
d9b3875285bca187f969383643ef1ad61e890190aaffa5c722d671ed57c15c59,Khamdris-j,slash,66
844d90dc75e80e060b0a10184c5706ad07fd816a5b205e0e61377f7d3876d79d,Khamdris-j,V,89
f13b2a0c52c549b2640351b8a71ff555e10e58797896e3a9e4ad8d8b2762f536,Khamdris-j,equal,61
e504d7009b73139bf90d875a40cdb2b83b046dec18d92f02dcc9f45a1e0076fe,Khamdris-j,FL0049h,70
e91e7ba239a0d8532a8bd2c7cc2868ea0a351bc20a569453e7692ec7fa1bb17c,Khamdris-j,O,78
016b471a62120d044b16749b90180294d0dff0c2eb0f37e37a292ef1c70d7dcf,Khamdris-j,quotesingle#1,39
36f196cbc97acea94061dbd33c1abe702459b41aea4ce9fc3dca3b789c98f81d,Khamdris-j,r,106
4c2f0482c26c6e5b46c24ef20c71a5dbc9311e44f00470763ba69b901612b0e3,Khamdris-j,FL0077h,122
92e984a9e8f06cbf855190bb2c68702f9490bcf3416b0d2a46e529637718633f,Khamdris-j,plus,44
f823cdb339bc77ca6846829226d90eacfd77a81838cd68f07c90d3a5ea6cb11e,Khamdris-j,comma,45
9ceb051cd7689624d4540147ef948dfb8bb192c618a3323a2ceeba4d6a28c3d9,Khamdris-j,percent,37
0293fc03c1a7fc233ed5aa53c1887f631db85928443761eded2b7dd0d7121838,Khamdris-j,FL005Ch,97
26f93e8570b878b6b91db7f854929b6637e906b68e52021db5dda92c67dd40b5,Khamdris-j,zero,67
d8167d192c9b6f4f1565af6ca97d86ad7d747dabb977185d8d3eda68e5ebdf70,Khamdris-j,FL0055h,102
501115338829bff57724a17ea59272a30410d665c54698475af92e7ffacc25ee,Khamdris-j,q,115
d02000c7e4a529cd41aee1dab380c99df76f8ac0d2b5d642f1a14838a86bf291,Khamdris-j,v,118
aa564f69aa2834711485ed89366c63b61f0ec41f4d2c00b1290b247a3d0d5f28,Khamdris-j,FL0054h,84
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-j,space,32
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Khamdris-j,.null,
ed37c285a72b57eecb344f846a31c7502989f0ff9636d5e5ab096f21edfbfcb5,Khamdris-j,s,110
48038f4ad4b2fc60b65e43694c7b121e52b408a228a7a23b5c712c4960591fff,Khamdris-j,FL006Ah,109
0d0d8311b4949bc05cdd3bf3737238412eb8009f39d0d5fca3af0a09cbabfaef,Khamdris-j,FLW257,57347
ce5057af0c5390d87cf8d6eec3f7bf2d4f562bef9920793787eb2932a2f4df75,Khamdris-j,x,120
eb72476322530b108c392535dfaccc9f60d511160f1775f114565d5dafcbb216,Khamdris-j,Y,99
da5f0f4e4e758c5418b5153c498013dcab4643e7a736e436977b942206116294,Khamdris-j,ampersand,38
39b7d2b313d2809003f6e947bd07a7b4d96e6fc7ed37dd0f9034ea8f49fa8787,Khamdris-j,FL0059h,88
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-j,.notdef,
57d39112b2a1eb412d7787ff07bae2d79e15e882a18c3e2d1680616efb62b570,Khamdris-j,FL0056h,85
6f161f06d7ee23bad442ccb83814f35dca648653842391e79cc77e201473d680,Khamdris-j,question,62
0e5aef90b514fdb3620d4da08bb6fa2cb779fc1741e244b5da6ea7d1a639c995,Khamdris-j,FL0028h,41
e35e366ca79cbdcdd2c3986c8677b542ae15c0ff397e3b068d3de1496213d647,Khamdris-j,S,83
4c7d1d2e9172798f9508390a260556dbe09c23267a35800003d184590aacd563,Khamdris-j,FL0034h,52
01cba7e1a0aae86b7bffb5cacd013105a74fc925bba604ed2ad516d0cedccd79,Khamdris-j,g,104
077df581df233c408cd744bcd60d15515d6000effedba44634ded8c7a6f94442,Khamdris-j,A,64
7638225a8f38a2fe131ed09e92b8c1c0f02ae9adadb7f155764c43cc0dcf0507,Khamdris-j,Q,80
9beef580f84870c7e68a830f0f6666878f834cc520eb7c33892e9711135c1f5e,Khamdris-j,FL005Ah,93
70d48e01e4bf1c0fc9f9683050c15a5b1441a9a55fbd88b28d9f45d99599cfe8,Khamdris-j,FL003Bh,58
2a4bdab7bd6f704b448aecbc6df08d628c986e3bfebade67aea90dc73c9fb36b,Khamdris-j,one,68
707c66bde6414ea006931e888dd6744e77e86b620903eb0e2fc14f68d6a6723f,Khamdris-j,numbersign,35
863fee6246ff8b365186ac4af34b862ea8ddca5a68552370135402a98fc166a3,Khamdris-j,parenright,42
d868fb074b0a4ecc63de7c0d95d8d56a8c4225e7388c1cdde718e3352e60abef,Khamdris-j,FL002Fh,47
2789d8c9313598c4a5565595125f11f05aae954bd91bf28a555685117f194cca,Khamdris-j,FL0071h,113
9d4fdb33cf66c1387f1aefe7982a3d8d594854c4ceeccb6976942ede19d77c35,Khamdris-j,period,65
e1625fa6b10e2dcd454fae5a200bea43e4d2fdaf8c4295f6d6bf00c46e1db0b1,Khamdris-j,FL0072h,116
ce91cec5ff1c351d83046e809b1da676852e0223f5ca4df8bfb0b0f5d0c45c8d,Khamdris-j,o,112
f567b3b1185685a7ad596248e29b90ba700fa7c8171e2f3969ad84b74cdd6c00,Khamdris-j,FL006Bh,107
8030b81dc8b36821ada6f0288fd5a2d43265562a1da77bd3d8dd92caa69e7dbe,Khamdris-j,semicolon,59
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Khamdris-j,nonmarkingreturn,
ef50807f1cc54c8bb710942b4263a737e6453fa17b0c53344012b6e564d93090,Khamdris-j,f,103
922144933784ca325d1a93c0ffcbd8f1289a06b0c9a5168a68da65f8f2f9990a,Khamdris-j,less,60
9af2a9dabc8183d044b1d4230c5253fd36beea89704ac8a4cdf5bfee62dc8ca9,Khamdris-j,FL0032h,69
a1ab995f40986806331dc8833f1066d50f7bd31257f1453f1bf7905345903857,Khamdris-j,FL0048h,72
f0a5636ca18931ce92ef687bbb6e24c158b9507a73f6e0b8f0bc2edd001c1159,Khamdris-j,FL0058h,91
1e5ed60570e88027e35d810a621f32bf71f3819b21a3a0ccf10fe283c4bcc4ab,Khamdris-j,FL0033h,50
fcb3fd75702aa0ab9f353209c9941b9cdf4e8bf0ed508bdcd3b954bef03ad296,Khamdris-j,FL0031h,49
63ba85102c95d203b44a2f13c6c3a9bff8e386cdd04e624c77ed1a5679342e27,Khamdris-j,Z,98
52a05db3debdea243cc6d4d0be887e5e33073ef7d80fb6ca79e58fbb1856c48a,Khamdris-j,L,76
08158d0a3140f0a37a66a81f0abf6c23ba191ff546e687781aad7bfae82b74db,Khamdris-j,t,117
46f6f87f2b6ddcfe1c4e60e6ae2b6027ef5a5fe4ae449f971a5f046a00f905f9,Khamdris-h1,FLW59,59
621597d1c3bf66146b415f2649f7fe186e72bc2905076a85afb38f1cd839e068,Khamdris-h1,FLW49,49
f4f32a2d774bdd22211ce2304754775e37f374cae0d7789b46613c5dc899f966,Khamdris-h1,FLW106,106
68a3147f582defacc993798dbc43acb2c6230ebe67cb9e1225325d95bb4c8997,Khamdris-h1,FLW89,89
88bdfdcf4cbbd53d85837744f16ee850a558905c032a27ecfc1a66afeeb28f1f,Khamdris-h1,FLW97,97
f055fe17de3a812ab817e55ff48c22ec6126dfed9b35d250edf2f94fecb99d2c,Khamdris-h1,FL0073h,116
a480f0e923624be8fce9c3cab502de2bc6cf6f2b1e2417a6fe595c4f08c45b43,Khamdris-h1,FLW69,69
275446458c0f9dfcec67acd35f8de7266ed88ca4fd025cb9fedd03df91619d9a,Khamdris-h1,FLW82,82
c8be6a1fdcb143977d273a1d534e752bfbedbbd73951241b6b061e16074cb6df,Khamdris-h1,FL006Bh,108
5567b4dc898336ed2007e028280eef340dbdbda94543b93706431d49e28cbe1c,Khamdris-h1,FL0074h,117
497cd7604fe6ad2b1876e62d5191ee65828aff77a49477d0a9f3b5faeb83c388,Khamdris-h1,FLW53,53
e82ad4d32cfbd001faf7c731cb5a8072aab650d546da6f9f55e583a50b0082fd,Khamdris-h1,FLW40,40
e3d9d86b331b60e47ae32653de63ae8a80cf18dac04ec4f610a7e32acb2d1a86,Khamdris-h1,numbersign,76
8b0cdbdf080e2daf1b4ea1bac039c2a431647eb20bb569fd5c20dca6fadfc424,Khamdris-h1,FLW104,104
2f76312c86e3c22243301b7fdbe4a47c6e7a1edbf0f34318694810bb85aa6a43,Khamdris-h1,FLW42,42
fa4e9a8e42e384f0ac4455419110faa3d88652f671058cb030206b4cb8ba711d,Khamdris-h1,FLW44,44
e15abfd984ff4626dbb469859f560defd4f17e8eb95cb8dcc1fac66c1a4b158f,Khamdris-h1,FLW84,84
5d37422ef668aca5fedeeee583e97fe93f1ca37a65f6b925ce8c764a1950585d,Khamdris-h1,FL0071h,114
9627915d468e34b005ad39b77cdd59f7358c6a155d2f1415f0fb681f0427dba3,Khamdris-h1,FLW47,47
e8f39f9005816925ca6f11de3ec298959abe3747686387c38850d6def7cf40a4,Khamdris-h1,FL006Eh,111
f964c2cd4b264554906673c53cba6587dd00050b4f1330dc4d1b465509e01c11,Khamdris-h1,FLW33,33
3c60d5af98bfe5260d5fbac9c7d92aaad5b3344be74153c129608aa4a79d5c2f,Khamdris-h1,FLW41,41
d6ff2e138598072a41f015c6f60003fe92e3d88b359b56fa6cb73f827f29e0be,Khamdris-h1,FLW50,50
4cb94efc141c029502697eb11ff1d06bdf65dc7e795afd5ce82faa927665a1ec,Khamdris-h1,FL0079h,122
77845bf4af42140b0aa582480f3fe0f60ccc1f0ce39409cd21e4dbb0580f5029,Khamdris-h1,FLW63,63
76a5f3f30891f0477b615925657524bc7eac2a15ed6ccb8c174ba742145b684f,Khamdris-h1,FLW65,65
df12661fe6058973b6fe9cb3ac705a5f8accef15dddf2c90f70e5c0f41e4d1cd,Khamdris-h1,FL0042h,66
eff41d5eb293d5df4254aaf0ba67d74fc97c8d95e261a8ff21a5d1efa86b9d9d,Khamdris-h1,FL0077h,120
721de861ba0b92a8200640d027d321b993d796f13189c5166cb2545982c6712e,Khamdris-h1,FLW67,67
8126f45459188239bb29bb451ff441ed9649de407e2c034fa5768d03d4fe66f7,Khamdris-h1,FL0058h,77
f53b4d0da05915f11b0758085234d73eac58e5e6436762fa47cccca4446e09e0,Khamdris-h1,FL0072h,115
e828bfa621ca4ade37277a124a0867d93d76b2f1364f0189d90424ca7a68602a,Khamdris-h1,FLW58,58
e658a94c83a858a15d8b3759026c53d9340491f017e003a976132ba7319cfd66,Khamdris-h1,FLW85,85
99ab8f7496b7874ed6fcff6a8c983cfb5173ad88350defa1c190c026c7cd56f9,Khamdris-h1,FLW56,56
acd1dbf97fb96645cac0713868dc99bb1605b5cda780c771a5eb4eb17721ca6d,Khamdris-h1,FLW87,87
27d3a9c15e9b857f9d225ae55a3e418755a234eb7a3d787112c5fddb64e39902,Khamdris-h1,FL007Ah,123
e96ba3256e6f586e45386fcd13a92efbfc4fe137e39ac65047dc693e37d8360e,Khamdris-h1,FLW86,86
42565c4c459d1b4291f598aa1e51d5c90a936ed1537762c8a027bbefba0a488c,Khamdris-h1,FLW61,61
40f9feaff237f981855503e69d0027f92e4a6ce1485fea3dab12c1dec2114a3c,Khamdris-h1,FLW48,48
0e732d1669e40a2ce02a158932b7bce5002dc39bc2829a4e6ced84747c3a89d0,Khamdris-h1,FLW57,57
ab2a73836f6d4c343d811d958a8b0b3f72814093ab96fde68aaffd19d43197c2,Khamdris-h1,FLW73,73
e4b80c971bade854c03b101ce8e2ad9231f39d6c6aea465a7e7ed524bc810f00,Khamdris-h1,FL002Dh,55
4a711233395fbd1c6b8c96b64dc415ec97985f259e145f4b4c4bc28d6f5b0ed6,Khamdris-h1,FLW64,64
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-h1,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-h1,space,160
8475280709b2aca1aa6a13273e1d77acfb9eb86894e2c7a2c16ab08908bdfe25,Khamdris-h1,FLW46,46
0527950eaef31917da6c6d29d0c92b9492fb878b6b21a6df2e09796589a7996f,Khamdris-h1,FLW102,102
5c1b332d7b3058dc006d43b02bbee44f21cf888cd564b9412102c94e0da8d278,Khamdris-h1,FL0076h,119
5d1b08895a93afcfd844107f40a0c8db1b9bb32d9c1fd251620235ff757cd858,Khamdris-h1,FLW92,92
c6262a3b77444e6253d9b33a11cee7a74dfc05be676cf54bd56f0626b2cd9dd0,Khamdris-h1,FLW103,103
6cd2c489c30156de424b0858e818cc71b620baad8100af598f363a431351d3a5,Khamdris-h1,FLW80,80
2575054c5d412e6c7e0c43949c20574650788f49d3fb73bae9cb4fe90c8c1e1b,Khamdris-h1,FL006Fh,112
8b5c213f90222c41239205315190e36017dd2878adc1b5fca757677a33eff5bd,Khamdris-h1,FL0057h,81
ba24fec9cd73bba7943a2ab142384ddf51e5b0c35a13f326b04454367f2cb7ec,Khamdris-h1,FLW72,72
ae43b85b4ba6b8fcf3b37d2e9a990583abc70173e2df24ca316a16b3015139a0,Khamdris-h1,FLW37,37
0925bf7cb4898038cecddbfc6e334cf4f8ebde41e297c33eb03d4f82f8860024,Khamdris-h1,FLW68,68
600d1fbfbee159d48d3e9e16fd47f92ef257d94b97172d708ee337939f635b1d,Khamdris-h1,FL004Dh,78
3d3ac005fc0e4bad75f6dc8bcfffa69614be13ad72612d4d80043b74c3dd6693,Khamdris-h1,FLW74,74
65e8dca63f9aaa6328d07c002fea52829daf06126f8e5f8c298e86ffb2695631,Khamdris-h1,FLW98,98
ed0411d702f7d728b604fcba1dcf6b31e1efac320e3fd531dd36875605f1369c,Khamdris-h1,FLW51,51
8710ee3344dc018c6b3a23be7aca8a975cd970976e3e9d495604141438b8c43d,Khamdris-h1,FLW99,99
b762639b92cd00d4edda2ba1b86439e6659e103460aa33655000dca69248af25,Khamdris-h1,asterisk,110
c79bd71e795596f231067d8bd90b01524596ae3302f7ddaa7f78dc1b146cf42e,Khamdris-h1,FL0078h,121
3c5205ae8a3d4ca0618c719b772133c360a0ac2ca4760143dbe7dfd6d8417ff0,Khamdris-h1,FL007Ch,125
a4acdabfb728864eff057e527988ca49c9e2588faa573fea5712c7e6a006ebe1,Khamdris-h1,FL007Bh,124
559e558689c6f299b1d04408976d185178c1ed87862d3b670f5ecc90637637e5,Khamdris-h1,FLW90,90
a684d8a5e3c4c82670bc0cae82ec48898b86f09048b2f2407055cf621b8aa93e,Khamdris-h1,R,107
18228b0ce72d66b98ad69c4bf930edcb541ef6a52a24541e609956c289ed6539,Khamdris-h1,FLW43,43
141e7896edb89f412ece92ef448bdd5d107c1d342e015a1b6d1a89f44ca137e5,Khamdris-h1,FL0070h,113
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Khamdris-h1,.null,
f315fd1c6cf05dc7f13a36bf78b75023d3a49dbfc433808af98598050fcb0713,Khamdris-h1,FLW101,101
2943fd353f5ecfc39b013a1a1a9220f1e98ae53d66a3fca8eda7e53f4c123a4a,Khamdris-h1,FLW91,91
32a740fbbcde81cbd19fe635e65544457f59c22d2cb0a90c3f86bf6b9921ee38,Khamdris-h1,FLW88,88
b650959489af34db7e3adb8464dfaadd55c856ff451a70a9f798d46fce748ea3,Khamdris-h1,FLW93,93
f2da9c127883577a88a44aa11a1ec0fb61ef5fc632e0f1569d9074be086011bf,Khamdris-h1,FLW54,54
1e01c7987754a7bdba6521b44ab2b9a69328380660ef0c6f102e60ad7c850556,Khamdris-h1,FLW118,118
20503f9ab2cffca7b762542bec595991da57a4893ef617322afdd2542ab9884c,Khamdris-h1,FLW83,83
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-h1,.notdef,
